,A,B,C,D
2000-02-03,-3.585201765094183,0.9618300875722179,-3.231659960808889,3.1253751268730756
2000-02-04,-3.6537205356931874,1.0630744088961879,-1.7682540481031659,4.6738759324189525
2000-02-05,-3.121762366081972,0.5335325994449263,-1.295546676271135,5.728800781705938
2000-02-06,-3.850684392897004,-0.1545630389278304,-1.5664152152773996,3.543785800667301
2000-02-07,-4.5817318413418615,-0.823045976784602,-0.14110685400999223,4.859203657805152
2000-02-08,-4.255973832169797,-0.5052521757305413,-0.23099271579248962,4.71104041108333
2000-02-09,-3.2623664201648195,0.3880624535458752,-0.10160250497596057,4.706654483596017
2000-02-10,-3.5947333869435405,1.124477320655172,-1.1362309321441248,3.79036652700561
2000-02-11,-4.3366040332533204,-0.0003086475440565728,1.41542125189478,4.284124097214919
2000-02-12,-5.112743936303926,-1.8565732832927342,2.684845319288244,3.556361150468416
2000-02-13,-4.7170853923747975,-2.2522302599799024,1.1574335280706989,4.3180604597520995
2000-02-14,-4.222735736846921,-2.5315376045858553,2.36837736181584,3.072797866767387
2000-02-15,-3.6015491995473146,-2.875629353354184,0.5461727184425142,1.4442600000441563
2000-02-16,-3.8437583699399873,-4.719158418878378,0.2966237923084879,1.3323238220357698
2000-02-17,-3.6629831310578673,-4.199407916616316,-0.8846692599894407,0.9977558878848269
2000-02-18,-3.3053133814159485,-5.187013811374851,-1.7416086971943798,1.0491522825532646
2000-02-19,-3.3794563627272636,-4.6320205919029025,-0.2077058064024362,2.5593169072093938
2000-02-20,-3.329833878050075,-4.638426656697242,0.6100462640182747,2.2438914236677583
2000-02-21,-2.2125492556337143,-4.612621123099153,0.9021191684275762,3.013184390898341
2000-02-22,-2.278898196803693,-2.8774324566767566,1.5754951420423045,2.662113401022311
2000-02-23,-2.2598029560597754,-2.332947364340291,1.6417064888099178,2.292696375725865
2000-02-24,-1.1689947361019373,-3.9926038163893067,2.3257650360657975,3.3903739940631095
2000-02-25,-2.7489475905287546,-4.676133718452654,2.551270797734737,4.107651387825894
2000-02-26,-3.146566272581026,-4.504804779875413,2.1493927019662076,5.352356897429689
2000-02-27,-3.3664597662825373,-2.471624735585223,3.343487494654216,3.812287192951483
2000-02-28,-2.563704398694053,-2.8345386027941353,4.0277348820256735,3.9225336790165244
2000-02-29,-2.254856216798756,-4.226345457510418,1.5991447124205522,3.8193313559226842
2000-03-01,-2.259498173798287,-4.628478725032331,2.9279153088880716,4.5785005470426405
2000-03-02,-2.0604863356825964,-2.595985700162741,3.368313837167892,5.751876638731106
2000-03-03,-2.448560388935425,-2.5249436199592306,4.404366913817386,5.676196261167254
2000-03-04,-2.5856914238925266,-3.6987624804360912,5.045059157155348,7.470797864217301
2000-03-05,-2.9300984961622003,-4.6869812294206366,3.6134575728929166,7.97714245126114
2000-03-06,-1.2787454631891917,-3.6183378066377134,5.229669984559825,8.700603562343987
2000-03-07,-2.721698206583004,-3.998347745370101,5.884432732780531,8.046477553242838
2000-03-08,-2.6895815619407397,-5.80602537340074,4.906580073759601,7.361425386223194
2000-03-09,-2.439729655226768,-7.165726878973992,4.723837054456613,6.685709652409285
2000-03-10,-2.448348204400857,-7.439126099429566,5.503451588019399,7.790799108822768
2000-03-11,-4.500787981917183,-6.884050329325122,4.598864250454969,6.974383094209823
2000-03-12,-3.8201005075995518,-7.131303399224166,6.308247644177381,8.035360104562184
2000-03-13,-4.870514806759399,-7.529938540201915,6.041736746291553,10.567994305759854
2000-03-14,-6.8380896330736665,-6.500407851624061,5.877049720659732,11.262527323115162
2000-03-15,-7.06338975349086,-6.530619402194371,7.44284177844181,10.983605823953251
2000-03-16,-5.924500243721599,-7.457986761384774,8.517820050750295,12.126798161156243
2000-03-17,-5.812085547083251,-5.8667648211198875,8.535202844553867,10.892372913581678
2000-03-18,-6.083383014885962,-5.666284733440396,8.159569298970563,11.572984546977613
2000-03-19,-6.131590415327753,-5.652010157919893,6.931775493458627,12.128201373581033
2000-03-20,-5.873251620492861,-5.1697123813225225,8.03120682910697,11.94217044201758
2000-03-21,-7.097222224991739,-5.609136319651447,8.30168652508102,11.763614119381591
2000-03-22,-6.017603114386599,-5.4529405934594,7.443689463954347,11.670337192313207
2000-03-23,-4.1246691016433985,-5.528485415744602,7.203221513804643,11.145568993247704
2000-03-24,-3.0531310523986317,-5.727477378803387,7.26087938461655,11.066304516594831
2000-03-25,-1.597554620981394,-6.808226529369324,5.922222246021242,11.230305060361806
2000-03-26,-1.4473310629023768,-5.597815463921048,5.080624165636387,12.577415567619683
2000-03-27,-3.0225035493439436,-4.050169275614503,5.890361415531904,13.995647322265832
2000-03-28,-3.9537930772867966,-2.5447694811677097,5.614851667861582,13.340049244161255
2000-03-29,-4.444726908550585,-3.496105776188929,6.136421136010563,14.776479115562351
2000-03-30,-5.579445516231089,-3.1257700966899873,5.79501162398701,15.683233673441512
2000-03-31,-5.029310186881411,-2.3358718459068353,4.749400894551458,16.699682942338757
2000-04-01,-5.489632143131847,-2.8295822833302737,4.811936882294613,17.331676002268754
2000-04-02,-7.283946382841153,-2.9378361854482202,5.05060645522188,16.87217697496354
2000-04-03,-7.345360011869187,-3.3677907302844927,4.82517993418097,16.103669602621977
2000-04-04,-6.640829208137259,-4.358663771383131,4.3599761437617515,16.406988075804115
2000-04-05,-6.49622137372155,-4.215087767377316,3.735576552611391,15.942364432454795
2000-04-06,-7.152664950599533,-3.4648736512247797,3.706487543936345,15.838888340802118
2000-04-07,-8.800952320055378,-3.626939032959212,4.114152600271894,17.114624783451617
2000-04-08,-7.3742721826684505,-3.3440608142236794,4.545149862007273,16.61128078490084
2000-04-09,-7.025470113315591,-3.6578382096356377,3.9089142960774055,16.56371896778006
2000-04-10,-8.317269146873421,-1.5641428220690732,4.5048577159301555,18.138911671233604
2000-04-11,-7.078276804550011,-1.6768138996461768,4.0774485365940745,17.439775868922446
2000-04-12,-6.29785324066355,-0.6960863453281976,3.3664396713661375,17.0656626472164
2000-04-13,-7.48204928566423,-1.593100442126754,3.888676267529018,17.27236988802378
2000-04-14,-9.115599057480784,-1.7516978852435985,4.747932149525393,17.635139909997626
2000-04-15,-8.715818377835527,-2.907436094984061,4.915540566301692,18.140387924882592
2000-04-16,-10.894356592742556,-2.919007316845304,3.7521789650488313,16.94410393031807
2000-04-17,-9.671408492685101,-2.436478156166762,2.510110576906231,16.478536071883074
2000-04-18,-9.502567011810191,-2.7790164345859893,2.034967604383016,15.258307731374325
2000-04-19,-8.534576757033033,-1.9354967667789755,3.44410284289905,14.85448958027982
2000-04-20,-7.278710990727469,-1.9582571607596804,3.003292798356648,14.804745913160428
2000-04-21,-6.51668841541936,-2.5362383492067146,2.434516394275933,14.864175321259598
2000-04-22,-7.265395087618536,0.182867300545432,3.015590374196524,16.20652630493784
2000-04-23,-6.302270522137597,-0.48527533938972534,3.2228225634550642,15.24679061013741
2000-04-24,-5.30921148249798,-1.8477290605439645,3.377090882487209,17.028938778136006
2000-04-25,-3.9410839430671025,-0.20084522174724384,4.679272097353914,17.26941488942436
2000-04-26,-4.300876590486158,1.1389047260209053,3.990476825206796,15.313291625509144
2000-04-27,-3.796935028979354,0.9871833452924865,3.964019172790293,15.680570912611085
2000-04-28,-4.782632235699469,1.3148732287901266,4.46528254906508,16.850356045918435
2000-04-29,-3.3836756129964725,1.3317646988891791,4.7916251772966065,16.99371042780725
2000-04-30,-3.426797203247884,-0.023866974075710257,4.220959964450322,16.30412963830504
2000-05-01,-2.6028403464028553,0.22673298237103545,4.503161784844984,15.503883163455361
2000-05-02,-3.3468807773076814,0.27425678255431457,4.102594274241531,15.877439819317178
2000-05-03,-1.9264660033437084,-1.4271930160785626,3.0148794125963043,15.244557207453713
2000-05-04,0.1606295706755927,-0.6698309510172089,3.2894435036669094,12.23950733256181
2000-05-05,1.4713240132687682,-3.371771221472825,1.5767358260212443,12.942450604108615
2000-05-06,0.736248480726082,-1.5044784170910486,0.5064203352468244,11.657778465828622
2000-05-07,-1.3724714700589473,-2.6111875160142723,-1.2123903098586633,10.921170818692366
2000-05-08,-0.9785077335660353,-2.1075171774125665,-0.7375984663253451,10.086731260778475
2000-05-09,-1.3319426652529291,-2.333493375603162,-2.4981961090051747,9.16741865929753
2000-05-10,-0.7451952418091026,-2.2252233391562193,-2.2556088604912277,8.283720078141645
2000-05-11,-0.9000441756336979,-0.024209970737515185,-1.3024519831797847,8.138662493303118
2000-05-12,-0.7346689702544889,-1.2295796707851576,-0.22443621968551053,8.650993136364074
2000-05-13,-0.1407094473748972,-1.603331335177519,1.006624164228702,8.67200553998935
2000-05-14,-0.4337323368707429,-0.988287641340045,1.2409048438438082,10.10907023488167
2000-05-15,-0.1554946947059695,-0.8943970412871655,2.8800958571083095,9.857904217750495
2000-05-16,-1.9055383050098442,-0.1378861028512579,3.538467639922321,8.56765064215341
2000-05-17,-2.633005197101145,-0.661430352953706,2.8851377251368544,7.881419149431195
2000-05-18,-3.846601815447216,-0.6692647113361366,2.5456150890416143,8.607912166103548
2000-05-19,-3.1431532340535417,-0.2918975202589885,2.186799718011698,9.108420637990097
2000-05-20,-2.574644808314078,0.4661613234061939,1.9371210220419535,9.143066764560281
2000-05-21,-3.3995896114773183,0.8158855894005528,4.7750061921102915,9.026835467221392
2000-05-22,-4.8574428401891225,0.4323123408085718,4.6556585835488775,9.596425922226732
2000-05-23,-4.650634478596828,-0.39563917696205203,5.816325578163293,10.45993035520741
2000-05-24,-3.2677261312031636,1.2253214463177797,6.530935004069397,9.586027989283863
2000-05-25,-2.5850242856190166,3.381503592909239,5.668743117205949,9.603182618811019
2000-05-26,-3.50632936475425,4.328438598700102,7.089394445818779,12.086690842322767
2000-05-27,-2.713303219885625,5.765986036868914,7.914134054156104,10.607200468493481
2000-05-28,-0.7555658374662335,5.491200681286333,8.669003997882593,10.619916938260204
2000-05-29,0.5104588471025262,6.155357680093357,9.568867356692111,9.334023634849549
2000-05-30,-0.4826669014878081,4.182279332899965,8.015013182546685,10.6716373628472
2000-05-31,-0.3382111464640184,3.2426074325290157,6.175763166386546,10.471013689581113
2000-06-01,0.42107956508205047,3.4739703628082332,6.340819616151226,10.063307419339269
2000-06-02,-0.6168604970377312,3.2698937521448057,6.6476494419560535,8.421898368559582
2000-06-03,0.28709751397948047,3.936796379815771,6.695079086926192,6.93002680626822
2000-06-04,1.018700558460854,2.6210404763246173,6.578621914951207,5.425885379906431
2000-06-05,1.5211876978015657,3.0915212533917726,7.103661295937779,7.443148119508818
2000-06-06,1.3352044817295925,3.9461786913367423,5.823635159928036,7.133922343396944
2000-06-07,0.3227648693546661,4.697759288190834,6.342638755117703,7.521208210394294
2000-06-08,-0.13135852702766676,5.038002560040793,6.867828426343261,7.4742845312461474
2000-06-09,-2.0813365039840677,4.9277583777253176,6.278850474219129,8.189558948931694
2000-06-10,-1.1355986745164397,4.246473970229409,6.717172127955605,7.379363082004916
2000-06-11,-1.6194156812969507,5.486783969763434,8.315924917890774,7.064981432177558
2000-06-12,-1.102610662465318,7.304309079430293,6.810039648322727,5.14668477936751
2000-06-13,-3.014414297277179,6.111805844767281,6.502823544107127,4.187283356417008
2000-06-14,-4.253629990671998,5.648177286337063,6.7149199288314225,3.086412565826679
2000-06-15,-3.2469640817181187,5.843041967213921,7.028494451479725,2.098164648780153
2000-06-16,-2.5976663985661244,6.187901270220454,8.260555899930665,2.635813781547741
2000-06-17,-1.4885490676582334,5.845068876228411,9.626141429339562,3.064007900523313
2000-06-18,-1.8200584383284837,7.4845790261055205,9.649640904243821,3.8897980368874165
2000-06-19,-1.1556852623616611,7.436929919330657,8.836362001588647,3.5236382936146784
2000-06-20,-4.188560759140896,6.771100105227708,9.533951735339544,3.460734024491156
2000-06-21,-4.491703494646432,5.954531613709439,8.133848435143111,3.505582580424481
2000-06-22,-3.5367746836163603,4.8850948013443,9.59304358654268,4.369954689917386
2000-06-23,-4.7069552489103765,4.535582826521717,9.051094179836445,3.8255993676812885
2000-06-24,-5.469617270276213,5.063796237002407,9.09022633193051,4.935152926362303
2000-06-25,-5.967289980293174,5.334469976264338,9.517363458866965,6.277619199008076
2000-06-26,-4.707874172776307,5.742497364459598,8.653239064934885,7.137592379724717
2000-06-27,-4.848521909438136,6.1333823773427145,6.5805100736210544,7.675892463901032
2000-06-28,-5.8900946657556,7.602667795696242,6.371982323785244,7.461032732438056
2000-06-29,-5.8327446007706145,8.986720710582217,5.227914191649915,6.657933239073062
2000-06-30,-5.271466434143279,8.956118293071993,4.081042716960538,7.2103307599729165
2000-07-01,-4.462862775953086,8.82651989205166,4.959062472830005,8.342317442123079
2000-07-02,-5.508071183854879,10.221089693124451,4.385865263062633,8.189984513495494
2000-07-03,-6.574065321010264,9.872657792141736,5.15739467309689,8.323456315175925
2000-07-04,-5.1823753694363255,9.228041852102471,4.3262541488025805,7.725024260182472
2000-07-05,-4.713109897487188,7.852199274539983,4.135116418717547,7.428236926854793
2000-07-06,-6.299495307080329,8.972201389160844,5.709014941498642,7.459675786420022
2000-07-07,-7.14900453091582,5.787982835311037,8.084768597566173,7.9587067601190284
2000-07-08,-8.497719534813095,5.392429541014978,9.38404684716608,8.496006218501222
2000-07-09,-9.381392904337428,6.081184295059659,9.499401590023714,10.015164286866753
2000-07-10,-9.560262318222708,5.702251353300217,7.51135647765847,8.076305668697419
2000-07-11,-10.554404252414646,5.508328730218167,9.056268378580596,8.319018533191207
2000-07-12,-10.894047209058494,5.638709055194741,9.64728027810576,8.251995548626914
2000-07-13,-12.562946668787383,6.620593047765356,9.25884257655473,7.97256904681019
2000-07-14,-12.365398755307346,5.494492638115162,8.518553607166375,10.223486295316382
2000-07-15,-13.172665014687286,5.801191225730065,7.894842611612308,10.377615728696247
2000-07-16,-12.295137463107947,7.1836252448599565,8.532303439982437,8.832913772105956
2000-07-17,-13.02163535076793,7.250432490800204,8.725136823320655,8.224013928069771
2000-07-18,-11.09039555456911,8.49535928303597,8.771365702903726,9.801752980146707
2000-07-19,-13.037167070946825,8.712402057912328,10.16039783258811,11.452314487728653
2000-07-20,-13.852851350035262,7.070523584500538,8.832017821647941,11.282337024792412
2000-07-21,-15.312331173449063,7.380652797167777,9.817862424184323,12.432427111123287
2000-07-22,-16.48331451145817,7.771250595195733,8.972420759754986,13.334654141510102
2000-07-23,-17.62452756708819,5.723784085489173,9.33020992973704,12.72369922705923
2000-07-24,-17.325273199356698,7.012422434773191,10.922041127207017,14.499215365705219
2000-07-25,-17.863680489975692,7.127433579798965,9.659573510241206,13.44544298661036
2000-07-26,-18.66726609936215,6.993513671553632,9.569610700411278,13.698944999337579
2000-07-27,-20.095843904188595,4.243280516793423,9.17129052188181,13.497626091356198
2000-07-28,-21.366359794619118,4.936473380416408,8.88689396726183,14.058407977372575
2000-07-29,-22.658561192823708,2.8486525618694705,8.392435335743025,14.875273762994132
2000-07-30,-23.29447773042326,2.6077138896638994,8.28432874162217,15.018401069670663
2000-07-31,-24.04149657065155,3.888086895781801,8.644535439974323,15.773609857406205
2000-08-01,-23.38667159482219,4.690017181366803,9.445657131519837,17.782872588524913
2000-08-02,-23.771329714689696,4.6247751250707765,8.834809300441213,16.90326712808599
2000-08-03,-24.004881230388445,4.823470862341896,9.013381679731616,16.715807685154555
2000-08-04,-24.503675324831082,5.119761678040628,8.181784088990048,17.019989033121067
2000-08-05,-25.155473373350475,4.879479013263684,5.8993595065716455,17.248245355823947
2000-08-06,-23.84776892891898,6.352711987723687,5.915625383103674,17.74612981271683
2000-08-07,-24.434685031731863,5.351559798322471,7.14611123949912,17.264986760069906
2000-08-08,-24.45490148521308,5.090223234883796,7.895886593407056,18.312044835297947
2000-08-09,-25.01634709901814,4.697299127923005,8.430745533243616,20.195000630800205
2000-08-10,-25.820807398252654,4.4222606378959775,8.741502898963752,21.06846561421391
2000-08-11,-24.979216562522673,4.3446423401237695,7.7969967591331955,22.29887501670256
2000-08-12,-24.878778201682767,4.432564794583737,6.97610783154939,22.47548708722904
2000-08-13,-24.16469777768115,3.166768973650887,7.489488996384226,19.475680025636173
2000-08-14,-24.655388217760606,3.130644844792173,6.448033296581688,19.694154792865927
2000-08-15,-23.76484271720897,2.438595312079483,6.144185741206138,21.758960175272026
2000-08-16,-23.479792622622302,2.0850854233341343,7.372771297385711,21.41868488031731
2000-08-17,-23.13261667113682,2.1957063559575603,6.570342141975063,21.351245024923468
2000-08-18,-22.675834262629387,1.9158399403493918,7.438746272504404,21.20178608436196
2000-08-19,-23.68647086958235,1.9699934321838812,9.447953084721759,20.815571889544646
2000-08-20,-23.29239694616883,0.5421569677578666,7.738582937455838,20.919310161940682
2000-08-21,-21.40188205521734,0.9963889271533881,7.190903272250976,21.200918607604535
2000-08-22,-20.721148420083157,2.1821110304758493,6.100195804289676,23.159339901025216
2000-08-23,-21.019744286748836,2.120194536670912,5.193809377637826,22.494694907474038
2000-08-24,-20.789810933495243,2.9902847273680475,4.859526054592878,22.417834643908293
2000-08-25,-20.284257252971393,4.120334450692036,4.812551964911051,22.921635707090864
2000-08-26,-18.95377735931566,2.9867754240932403,6.754492518722901,22.092259898326184
2000-08-27,-20.0486956720541,1.3972126754827132,6.744601520987522,20.376285294316137
2000-08-28,-18.18930368302102,2.7273744160885567,6.84309563651031,20.36828321208641
2000-08-29,-18.968969021145373,2.881708187290121,6.729898587569228,18.940014782880997
2000-08-30,-20.670583877562354,3.1254501087001167,5.882374934936485,18.04967226908651
2000-08-31,-21.841410717270026,2.6788065243589254,7.099183089315023,15.851120060496248
2000-09-01,-24.185392114366763,3.3516572663165807,8.944180919607172,17.454387951757226
2000-09-02,-25.58947095736161,4.323435651532355,9.98128110144408,18.30432774060976
2000-09-03,-23.99379178773563,4.253928284408647,9.699875179555434,18.431431861672692
2000-09-04,-24.69082731454028,5.428136872252271,9.01528341059733,19.25858428605832
2000-09-05,-25.390737253463847,6.805662835856536,7.617435371962661,19.138781923751036
2000-09-06,-25.755284723027827,6.349863672792605,6.344545106842645,18.544818287760833
2000-09-07,-24.509852398746308,6.639964256203446,6.142657104213464,19.576603414839543
2000-09-08,-25.33975116773227,7.761115960771479,6.717881660341876,18.65391732636639
2000-09-09,-24.69535239742597,10.11801495604124,8.302198672547739,19.483008492314283
2000-09-10,-24.6741459433366,10.726908408447638,8.930730462116609,19.87043123649461
2000-09-11,-27.856369796978054,11.56310627741408,9.368024377738438,20.019777279237346
2000-09-12,-27.573744090158968,12.07827956267881,9.886728346871706,18.7356042187358
2000-09-13,-28.289591677862482,11.509113009218462,10.27513284354678,18.11410007074535
2000-09-14,-28.40457929091071,9.857589768813929,11.568070503059417,17.210686784990383
2000-09-15,-28.519011056676383,11.112755447564139,10.783210786535305,15.569028789382962
2000-09-16,-28.92891636550659,11.336283544206683,10.300330490467216,15.70495894536876
2000-09-17,-29.039670472395553,11.576212106054856,10.211746495101053,16.118933983719387
2000-09-18,-28.5593196329324,11.914264725594935,11.165148176714181,15.10697703865478
2000-09-19,-28.584272288367796,12.996779065979753,12.472554684468923,14.643564204279645
2000-09-20,-29.990279297630888,15.244579457584937,11.077409641553384,15.795058007938152
2000-09-21,-29.486661041866316,14.449225758813538,11.542627927313736,16.648390348106915
2000-09-22,-29.283485889035557,14.507044772784678,10.85801683424047,17.746081464669015
2000-09-23,-28.620618836502835,16.532753702182966,11.031410388877546,17.324649100197203
2000-09-24,-29.429970553983285,17.374185681727223,11.220237970632564,17.24096194777068
2000-09-25,-29.318087365395275,17.802188514817846,11.158775561284083,17.69276536779829
2000-09-26,-30.63750760561502,16.674402105723154,12.287156835815718,17.368332434963165
2000-09-27,-30.98555527459774,16.036022230705143,11.036482574912185,17.756364728813605
2000-09-28,-31.698985600697604,16.463664740741915,9.859610005518206,18.07125634073047
2000-09-29,-32.072753281384784,16.416170000602932,10.094681885659579,19.29553704098252
2000-09-30,-31.341866791458358,15.793288149158213,10.164773510865011,18.38224085990685
2000-10-01,-29.273103626117276,15.047815272410913,10.208367225964219,19.58598856099875
2000-10-02,-31.150273420431667,15.96936261895116,9.755596529431037,18.726885776640547
2000-10-03,-31.0868600924659,16.616919986818036,8.83673482747641,17.596155959470998
2000-10-04,-31.2045086752454,15.974258655976513,8.43145051298027,17.65964939374448
2000-10-05,-31.389875659466096,16.054436930743176,7.87115342089188,17.852068810005143
2000-10-06,-30.53813700803989,16.31041642933048,6.545546457000825,18.3397313623218
2000-10-07,-29.61668588301877,16.063107752197872,7.307553510941703,17.576890561767595
2000-10-08,-29.29740355291196,15.825686133533113,8.24371349177738,18.283397083443614
2000-10-09,-30.009596550657157,15.104024153136992,7.836305519028977,18.38340987643381
2000-10-10,-28.808350529100085,16.747938368045585,8.460667812421285,18.696539029786507
2000-10-11,-28.994940893056796,16.608846622102764,7.728876372846204,18.55231008648868
2000-10-12,-28.03579895096882,15.786141406363642,5.888809742564299,18.66949520581309
2000-10-13,-27.886629245252895,15.093195052715553,7.288000153895982,19.384404233601394
2000-10-14,-28.812064139044175,15.216320276244335,7.895943742824355,18.538525145388277
2000-10-15,-27.739827438122862,13.903811328106988,9.351725711587003,18.280873065344057
2000-10-16,-26.11102977588168,14.696114295149584,9.055653575120717,17.00555257262388
2000-10-17,-27.235240352821297,15.119340274427366,11.612040906602257,17.602964283594766
2000-10-18,-28.373704970576966,15.214492186347082,10.351380611216783,16.844325594441397
2000-10-19,-29.201874066263176,14.91219756932626,9.980574284568426,15.72874024469164
2000-10-20,-30.52604127836607,14.797265701969192,11.492495128261407,13.966012114018307
2000-10-21,-32.40647620984218,13.455062201644182,10.695090158916857,13.050918495527773
2000-10-22,-31.879074026660735,12.903741278873598,9.78007669096039,14.488977086427855
2000-10-23,-31.780388544536155,10.881604109455106,8.94376446705324,13.940827474771167
2000-10-24,-32.72071180560581,10.554827488315043,9.73997922290714,13.32786275436065
2000-10-25,-34.663044024399944,10.376565856521616,8.120029146644132,13.85131537960636
2000-10-26,-32.66040932712279,10.573680869840022,8.716418190082383,12.756136696549921
2000-10-27,-32.76657065479091,9.988025138805169,9.358983242764692,14.046824052005185
2000-10-28,-32.33492325873611,9.88688189322259,9.604353049739526,12.91501212449325
2000-10-29,-33.18393138314139,10.421986756720628,11.647459523045097,12.96575359157773
2000-10-30,-32.50566483419682,10.199771928374465,10.859483517690826,11.772823620490506
2000-10-31,-30.95705256797056,11.051845097538243,10.036845023069576,12.913277867106487
2000-11-01,-32.06493386912503,11.743979947937873,9.454093905631673,13.358193968928473
2000-11-02,-32.2510839881,9.793266556926802,9.465725554668209,14.08727067820345
2000-11-03,-30.621209295070706,10.751452854046663,10.63087165795296,15.759939597456665
2000-11-04,-29.42760608638415,10.260694154340374,13.093543435121477,16.04768701667803
2000-11-05,-29.617242814258645,10.165796417136267,13.251025792117085,16.001000845687624
2000-11-06,-30.947266554635544,11.000899585179639,13.401355814400102,17.358035869093158
2000-11-07,-30.723058446143693,9.792805783155593,13.443612598660957,18.029399753012548
2000-11-08,-30.7102624398822,10.183201992910439,12.70236537865402,17.330027383350423
2000-11-09,-31.349764180635717,10.076558861812163,12.269551379706787,17.11993869825638
2000-11-10,-32.486601465609716,9.640420705009339,11.16826652908345,16.089868622663335
2000-11-11,-33.27989744677421,9.44466760324329,11.799114377930056,15.638956725371653
2000-11-12,-33.0926132697733,10.642147708769826,13.44341647908732,16.58715126643964
2000-11-13,-33.8967871724425,8.305509608373857,12.407327213142484,16.90591596741703
2000-11-14,-34.22383352613939,10.119099280613614,11.436353575554962,16.686681653222447
2000-11-15,-34.77560932411468,9.975753231415952,10.955705196407834,16.368318182752823
2000-11-16,-35.71250310191565,10.391423029316766,12.192687572345438,15.47554418522173
2000-11-17,-35.26427283509286,10.042374311427729,11.741574548730274,15.777792759481816
2000-11-18,-36.25432850196171,8.9499530436852,11.440894404241444,16.01643241168763
2000-11-19,-37.01535943361027,8.174670215854162,11.968505188287805,17.19670722104677
2000-11-20,-37.12341614063845,7.876122222061032,11.062823803262365,17.036985103005044
2000-11-21,-36.55020794179381,9.291056606739293,11.997725145244436,17.669824262701166
2000-11-22,-35.2868378594227,8.441703295286164,14.212988052066727,16.92847213214102
2000-11-23,-34.6692004452895,8.605049401446857,15.31929961163397,17.637524687815166
2000-11-24,-34.074035985504686,8.354015999516946,16.584070579215908,17.886547796136142
2000-11-25,-32.83534355200782,9.614276517062118,16.963875496059455,16.535635924332386
2000-11-26,-31.7776176469555,11.223921593542661,18.035081997108467,15.893005841135963
2000-11-27,-31.015518740844538,11.9244935906024,18.60155323383082,16.044262452984178
2000-11-28,-31.356468438799745,12.166792715465071,18.329598850632763,17.53937805608866
2000-11-29,-31.10465516223711,12.025593681346036,16.777686818659365,17.279845077654837
2000-11-30,-29.85869516213852,10.907418103968864,17.222446549353734,18.71247759906909
2000-12-01,-29.16084107287215,12.173030530048035,17.559523562554926,18.023936488154163
2000-12-02,-29.40747213659401,12.205498683618487,16.141039076584903,17.935281559013546
2000-12-03,-29.59394975062663,10.169258280604492,14.840811463712395,17.48172588867934
